x,y,,,,,left_frame_x,left_frame_y,right_frame_x,right_frame_y
1029.44,1109.29,826.558,1355.81,101.287,66.26,1029.44,941.74,500.191,941.74
1029.53,1109.52,826.467,1355.66,101.518,66.4113,1029.53,941.589,500.34,941.589
1029.97,1110.3,826.035,1354.95,102.295,66.9195,1029.97,941.08,501.049,941.08
1029.6,1111.9,826.402,1355.55,103.897,67.9675,1029.6,940.033,500.446,940.033
1029.62,1112.14,826.381,1355.52,104.14,68.1263,1029.62,939.874,500.481,939.874
1030.04,1112.37,825.96,1354.83,104.37,68.277,1030.04,939.723,501.171,939.723
1030.17,1112.41,825.831,1354.62,104.407,68.3012,1030.17,939.699,501.383,939.699
1034.83,1112.38,821.173,1346.98,104.382,68.285,1034.83,939.715,509.023,939.715
1035.08,1112.3,820.917,1346.56,104.3,68.2309,1035.08,939.769,509.444,939.769
1034.89,1112.29,821.107,1346.87,104.286,68.2219,1034.89,939.778,509.132,939.778
1035.07,1112.05,820.927,1346.57,104.05,68.0674,1035.07,939.933,509.426,939.933
1035.52,1111.8,820.485,1345.85,103.802,67.9054,1035.52,940.095,510.153,940.095
1035.65,1111.74,820.352,1345.63,103.739,67.8643,1035.65,940.136,510.37,940.136
1034.58,1106.03,821.417,1347.38,98.0258,64.1267,1034.58,943.873,508.623,943.873
1034.93,1105.93,821.067,1346.8,97.9311,64.0648,1034.93,943.935,509.198,943.935
1034.92,1105.75,821.076,1346.82,97.7473,63.9445,1034.92,944.056,509.183,944.056
1034.67,1105.6,821.331,1347.24,97.5987,63.8473,1034.67,944.153,508.765,944.153
1034.79,1105.3,821.21,1347.04,97.2955,63.649,1034.79,944.351,508.963,944.351
1034.53,1105.11,821.473,1347.47,97.1094,63.5272,1034.53,944.473,508.532,944.473
1034.48,1104.79,821.521,1347.55,96.7904,63.3185,1034.48,944.681,508.452,944.681
1034.54,1104.74,821.463,1347.45,96.7364,63.2832,1034.54,944.717,508.548,944.717
1039.75,1101.13,816.254,1338.91,93.1275,60.9224,1039.75,947.078,517.092,947.078
1039.85,1100.91,816.15,1338.74,92.9054,60.7771,1039.85,947.223,517.262,947.223
1039.85,1100.86,816.15,1338.74,92.8553,60.7443,1039.85,947.256,517.263,947.256
1040.04,1100.78,815.965,1338.43,92.782,60.6963,1040.04,947.304,517.567,947.304
1039.94,1100.66,816.063,1338.59,92.6564,60.6142,1039.94,947.386,517.406,947.386
1040.25,1100.69,815.754,1338.09,92.6862,60.6336,1040.25,947.366,517.912,947.366
1040.64,1100.54,815.36,1337.44,92.5401,60.5381,1040.64,947.462,518.559,947.462
1034.65,1100.93,821.346,1347.26,92.9289,60.7924,1034.65,947.208,508.74,947.208
1035.06,1101.26,820.94,1346.59,93.2575,61.0074,1035.06,946.993,509.406,946.993
1035.04,1101.48,820.958,1346.62,93.4751,61.1497,1035.04,946.85,509.377,946.85
1035.39,1101.61,820.61,1346.05,93.6078,61.2365,1035.39,946.763,509.947,946.763
1035.57,1101.86,820.434,1345.76,93.859,61.4008,1035.57,946.599,510.236,946.599
1035.61,1102.14,820.386,1345.69,94.1385,61.5837,1035.61,946.416,510.314,946.416
1035.33,1102.44,820.666,1346.14,94.4432,61.783,1035.33,946.217,509.855,946.217
1035.89,1102.93,820.106,1345.23,94.9297,62.1013,1035.89,945.899,510.774,945.899
1036.06,1102.94,819.936,1344.95,94.9382,62.1068,1036.06,945.893,511.053,945.893
1036,1102.9,820.001,1345.05,94.8955,62.0789,1036,945.921,510.945,945.921
1035.92,1102.95,820.079,1345.18,94.949,62.1139,1035.92,945.886,510.817,945.886
1036.11,1102.99,819.891,1344.87,94.9932,62.1428,1036.11,945.857,511.126,945.857
1036.16,1103.19,819.844,1344.8,95.1911,62.2723,1036.16,945.728,511.203,945.728
1036.13,1103.03,819.874,1344.85,95.0333,62.169,1036.13,945.831,511.155,945.831
1027.62,1086.9,828.377,1358.79,78.9038,51.6174,1027.62,956.383,497.207,956.383
1027.58,1086.88,828.42,1358.86,78.8847,51.6049,1027.58,956.395,497.136,956.395
1027.67,1087,828.33,1358.72,78.9994,51.68,1027.67,956.32,497.284,956.32
1027.63,1086.85,828.37,1358.78,78.8508,51.5827,1027.63,956.417,497.218,956.417
1027.58,1086.71,828.421,1358.87,78.7129,51.4925,1027.58,956.507,497.135,956.507
1027.82,1086.76,828.18,1358.47,78.7648,51.5265,1027.82,956.473,497.529,956.473
1027.77,1086.5,828.234,1358.56,78.4959,51.3506,1027.77,956.649,497.442,956.649
1020.93,1087.54,835.075,1369.78,79.5363,52.0312,1020.93,955.969,486.22,955.969
1020.99,1087.42,835.012,1369.68,79.4223,51.9566,1020.99,956.043,486.323,956.043
1020.63,1087.5,835.368,1370.26,79.4965,52.0052,1020.63,955.995,485.739,955.995
1020.51,1087.45,835.488,1370.46,79.4522,51.9762,1020.51,956.024,485.543,956.024
1020.44,1087.52,835.559,1370.57,79.5183,52.0194,1020.44,955.981,485.425,955.981
1020.16,1087.58,835.839,1371.03,79.5778,52.0584,1020.16,955.942,484.966,955.942
1020.05,1087.77,835.953,1371.22,79.7673,52.1823,1020.05,955.818,484.78,955.818
1019.8,1084.52,836.199,1371.62,76.5232,50.0601,1019.8,957.94,484.377,957.94
1019.41,1084.68,836.594,1372.27,76.6807,50.1631,1019.41,957.837,483.729,957.837
1019.06,1084.74,836.943,1372.84,76.7435,50.2042,1019.06,957.796,483.155,957.796
1018.68,1084.82,837.321,1373.46,76.8226,50.2559,1018.68,957.744,482.536,957.744
1018.63,1084.82,837.37,1373.54,76.8168,50.2522,1018.63,957.748,482.456,957.748
1018.26,1084.59,837.744,1374.16,76.593,50.1058,1018.26,957.894,481.842,957.894
1018.09,1084.66,837.914,1374.44,76.6606,50.1499,1018.09,957.85,481.564,957.85
1017.91,1084.52,838.086,1374.72,76.525,50.0613,1017.91,957.939,481.281,957.939
1028.6,1086.98,827.396,1357.18,78.9813,51.6682,1028.6,956.332,498.816,956.332
1028.89,1086.88,827.114,1356.72,78.8804,51.6021,1028.89,956.398,499.278,956.398
1028.84,1086.66,827.163,1356.8,78.6555,51.455,1028.84,956.545,499.199,956.545
1028.97,1086.58,827.028,1356.58,78.5825,51.4073,1028.97,956.593,499.419,956.593
1029.55,1086.82,826.451,1355.63,78.8151,51.5594,1029.55,956.441,500.366,956.441
1029.54,1087,826.462,1355.65,79,51.6804,1029.54,956.32,500.348,956.32
1030.01,1087.15,825.99,1354.88,79.152,51.7798,1030.01,956.22,501.123,956.22
1030.82,1086.9,825.177,1353.54,78.8998,51.6148,1030.82,956.385,502.456,956.385
1030.75,1087.36,825.254,1353.67,79.3622,51.9173,1030.75,956.083,502.329,956.083
1030.76,1087.9,825.239,1353.65,79.9026,52.2708,1030.76,955.729,502.354,955.729
1030.77,1088.27,825.234,1353.64,80.2745,52.5141,1030.77,955.486,502.362,955.486
1030.4,1088.89,825.604,1354.24,80.889,52.9161,1030.4,955.084,501.755,955.084
1030.18,1088.86,825.819,1354.6,80.8576,52.8956,1030.18,955.104,501.403,955.104
1029.98,1089.21,826.015,1354.92,81.2069,53.1241,1029.98,954.876,501.081,954.876
1036.11,1096.46,819.894,1344.88,88.4614,57.8698,1036.11,950.13,511.122,950.13
1035.93,1096.47,820.066,1345.16,88.4684,57.8744,1035.93,950.126,510.84,950.126
1036.1,1096.3,819.898,1344.88,88.2968,57.7622,1036.1,950.238,511.115,950.238
1036.05,1096.15,819.953,1344.98,88.1536,57.6685,1036.05,950.331,511.024,950.331
1035.68,1095.78,820.323,1345.58,87.7774,57.4224,1035.68,950.578,510.418,950.578
1035.44,1095.51,820.556,1345.96,87.5069,57.2454,1035.44,950.755,510.036,950.755
1035.52,1095.28,820.483,1345.85,87.2789,57.0963,1035.52,950.904,510.154,950.904
1035.46,1094.74,820.542,1345.94,86.7381,56.7425,1035.46,951.258,510.058,951.258
1034.65,1089.76,821.348,1347.26,81.7622,53.4873,1034.65,954.513,508.736,954.513
1034.93,1089.45,821.07,1346.81,81.4522,53.2846,1034.93,954.715,509.192,954.715
1035.03,1089.44,820.967,1346.64,81.4352,53.2734,1035.03,954.727,509.361,954.727
1034.82,1089.08,821.176,1346.98,81.0847,53.0441,1034.82,954.956,509.018,954.956
1035,1088.9,821.001,1346.69,80.9024,52.9249,1035,955.075,509.306,955.075
1034.86,1089.07,821.138,1346.92,81.0711,53.0352,1034.86,954.965,509.08,954.965
1034.91,1089,821.094,1346.85,80.9985,52.9877,1034.91,955.012,509.153,955.012
1035.53,1089.44,820.475,1345.83,81.4406,53.277,1035.53,954.723,510.169,954.723
1035.54,1089.65,820.463,1345.81,81.6525,53.4156,1035.54,954.584,510.188,954.584
1035.6,1089.79,820.399,1345.71,81.786,53.5029,1035.6,954.497,510.294,954.497
1035.64,1089.98,820.359,1345.64,81.975,53.6266,1035.64,954.373,510.359,954.373
1035.62,1089.92,820.382,1345.68,81.9248,53.5937,1035.62,954.406,510.321,954.406
1035.57,1090.2,820.43,1345.76,82.1982,53.7726,1035.57,954.227,510.243,954.227
1035.74,1090.18,820.257,1345.47,82.1797,53.7604,1035.74,954.24,510.525,954.24
1032.54,1086.74,823.464,1350.74,78.7357,51.5075,1032.54,956.493,505.265,956.493
1032.6,1086.58,823.4,1350.63,78.5788,51.4048,1032.6,956.595,505.37,956.595
1032.54,1086.49,823.459,1350.73,78.4874,51.345,1032.54,956.655,505.273,956.655
1032.43,1086.24,823.566,1350.9,78.2387,51.1823,1032.43,956.818,505.098,956.818
1032.22,1085.99,823.784,1351.26,77.9856,51.0168,1032.22,956.983,504.74,956.983
1032.1,1085.79,823.904,1351.46,77.792,50.8901,1032.1,957.11,504.543,957.11
1031.8,1085.75,824.201,1351.94,77.7476,50.8611,1031.8,957.139,504.057,957.139
1030.14,1072.59,825.855,1354.66,64.5915,42.2546,1030.14,965.745,501.343,965.745
1029.86,1072.46,826.144,1355.13,64.465,42.1718,1029.86,965.828,500.869,965.828
1029.33,1072.23,826.666,1355.99,64.2302,42.0182,1029.33,965.982,500.013,965.982
1029.04,1072.14,826.959,1356.47,64.1356,41.9563,1029.04,966.044,499.533,966.044
1028.75,1072.43,827.246,1356.94,64.4283,42.1478,1028.75,965.852,499.062,965.852
1028.43,1072.14,827.574,1357.48,64.1408,41.9598,1028.43,966.04,498.524,966.04
1028.2,1072.09,827.804,1357.85,64.0869,41.9245,1028.2,966.076,498.146,966.076
1027.93,1072.2,828.074,1358.3,64.2013,41.9993,1027.93,966.001,497.703,966.001
1027.28,1072.4,828.719,1359.35,64.3982,42.1281,1027.28,965.872,496.646,965.872
1027.27,1072.18,828.726,1359.37,64.1814,41.9863,1027.27,966.014,496.635,966.014
1027.28,1072.16,828.717,1359.35,64.163,41.9743,1027.28,966.026,496.649,966.026
1027.23,1072.24,828.767,1359.43,64.2408,42.0252,1027.23,965.975,496.567,965.975
1027.53,1072.02,828.466,1358.94,64.0205,41.8811,1027.53,966.119,497.061,966.119
1027.63,1071.94,828.369,1358.78,63.9394,41.828,1027.63,966.172,497.219,966.172
1027.94,1071.78,828.063,1358.28,63.7777,41.7222,1027.94,966.278,497.721,966.278
1015.23,1091.66,840.767,1379.12,83.6627,54.7306,1015.23,953.269,476.883,953.269
1014.89,1091.58,841.113,1379.68,83.585,54.6798,1014.89,953.32,476.316,953.32
1014.64,1091.4,841.356,1380.08,83.4017,54.5599,1014.64,953.44,475.917,953.44
1013.94,1091.37,842.06,1381.24,83.3677,54.5377,1013.94,953.462,474.762,953.462
1012.75,1091.57,843.253,1383.19,83.5668,54.6679,1012.75,953.332,472.806,953.332
1011.42,1091,844.579,1385.37,83.0006,54.2975,1011.42,953.702,470.63,953.702
1011,1091.41,845,1386.06,83.41,54.5653,1011,953.435,469.94,953.435
1011.32,1094.32,844.684,1385.54,86.3207,56.4694,1011.32,951.531,470.458,951.531
1010.22,1093.96,845.776,1387.33,85.9566,56.2313,1010.22,951.769,468.667,951.769
1010.67,1094.31,845.329,1386.6,86.3124,56.464,1010.67,951.536,469.4,951.536
1010.15,1094.41,845.847,1387.45,86.4114,56.5288,1010.15,951.471,468.551,951.471
1010.46,1094.6,845.54,1386.95,86.602,56.6534,1010.46,951.347,469.054,951.347
1010.61,1095.18,845.39,1386.7,87.1792,57.0311,1010.61,950.969,469.299,950.969
1010.99,1095.61,845.013,1386.08,87.6148,57.316,1010.99,950.684,469.918,950.684
1013.44,1096.79,842.564,1382.06,88.7886,58.0839,1013.44,949.916,473.935,949.916
1013.13,1096.71,842.873,1382.57,88.7135,58.0347,1013.13,949.965,473.429,949.965
1013.91,1096.74,842.093,1381.29,88.7431,58.0541,1013.91,949.946,474.708,949.946
1013.81,1096.81,842.187,1381.45,88.8128,58.0997,1013.81,949.9,474.554,949.9
1014.1,1097.22,841.903,1380.98,89.2202,58.3662,1014.1,949.634,475.019,949.634
1013.56,1096.76,842.435,1381.85,88.7634,58.0674,1013.56,949.933,474.147,949.933
1013.72,1096.77,842.278,1381.6,88.7739,58.0743,1013.72,949.926,474.405,949.926
1014.96,1095.75,841.044,1379.57,87.7457,57.4017,1014.96,950.598,476.428,950.598
1015.21,1095.75,840.794,1379.16,87.746,57.4018,1015.21,950.598,476.839,950.598
1015.09,1095.69,840.908,1379.35,87.6921,57.3666,1015.09,950.633,476.652,950.633
1015.4,1095.69,840.603,1378.85,87.6949,57.3684,1015.4,950.632,477.152,950.632
1015.69,1095.7,840.305,1378.36,87.6952,57.3686,1015.69,950.631,477.641,950.631
1015.67,1095.71,840.33,1378.4,87.7086,57.3774,1015.67,950.623,477.601,950.623
1015.75,1095.9,840.253,1378.27,87.9025,57.5042,1015.75,950.496,477.727,950.496
1006.73,1083.65,849.267,1393.06,75.6527,49.4906,1006.73,958.509,462.94,958.509
1006.98,1083.49,849.018,1392.65,75.4911,49.3849,1006.98,958.615,463.349,958.615
1007.02,1083.79,848.978,1392.58,75.7915,49.5814,1007.02,958.419,463.415,958.419
1006.98,1083.67,849.017,1392.65,75.6681,49.5007,1006.98,958.499,463.35,958.499
1007.26,1083.82,848.743,1392.2,75.817,49.5981,1007.26,958.402,463.8,958.402
1007.18,1083.93,848.825,1392.33,75.9308,49.6726,1007.18,958.327,463.666,958.327
1006.94,1083.78,849.06,1392.72,75.7777,49.5724,1006.94,958.428,463.28,958.428
1017.8,1082.77,838.199,1374.9,74.77,48.9132,1017.8,959.087,481.096,959.087
1017.5,1082.63,838.5,1375.4,74.6301,48.8217,1017.5,959.178,480.602,959.178
1016.4,1081.86,839.605,1377.21,73.8594,48.3175,1016.4,959.683,478.79,959.683
1016.51,1081.78,839.491,1377.02,73.7826,48.2672,1016.51,959.733,478.977,959.733
1015.85,1081.05,840.149,1378.1,73.0548,47.7912,1015.85,960.209,477.897,960.209
1015.14,1080.23,840.856,1379.26,72.2294,47.2512,1015.14,960.749,476.737,960.749
1014.71,1079.82,841.285,1379.97,71.8181,46.9821,1014.71,961.018,476.033,961.018
989.186,1088.34,866.814,1421.84,80.3362,52.5545,989.186,955.445,434.159,955.445
988.897,1088.09,867.103,1422.32,80.094,52.396,988.897,955.604,433.685,955.604
988.76,1087.98,867.24,1422.54,79.984,52.3241,988.76,955.676,433.459,955.676
988.01,1087.48,867.99,1423.77,79.4796,51.9941,988.01,956.006,432.229,956.006
986.6,1086.59,869.4,1426.08,78.591,51.4128,986.6,956.587,429.917,956.587
985.204,1085.34,870.796,1428.37,77.3404,50.5947,985.204,957.405,427.627,957.405
982.998,1085.07,873.002,1431.99,77.0701,50.4179,982.998,957.582,424.007,957.582
979.72,1084.71,876.28,1437.37,76.7139,50.1848,979.72,957.815,418.63,957.815
949.764,1085.82,906.236,1486.51,77.8193,50.908,949.764,957.092,369.495,957.092
944.938,1084.44,911.062,1494.42,76.4415,50.0066,944.938,957.993,361.578,957.993
940.608,1083.7,915.392,1501.52,75.7021,49.5229,940.608,958.477,354.475,958.477
935.428,1082.93,920.572,1510.02,74.9339,49.0204,935.428,958.98,345.978,958.98
931.082,1082.28,924.918,1517.15,74.2774,48.5909,931.082,959.409,338.849,959.409
925.767,1080.29,930.233,1525.87,72.2851,47.2876,925.767,960.712,330.131,960.712
921.499,1078.66,934.501,1532.87,70.6579,46.2231,921.499,961.777,323.13,961.777
910.363,1094.6,945.637,1551.14,86.5994,56.6518,910.363,951.348,304.865,951.348
906.966,1092.86,949.034,1556.71,84.8644,55.5168,906.966,952.483,299.293,952.483
905.04,1091.84,950.96,1559.87,83.8425,54.8483,905.04,953.152,296.132,953.152
903.632,1091.07,952.368,1562.18,83.0664,54.3406,903.632,953.659,293.823,953.659
902.664,1090.72,953.336,1563.76,82.7246,54.1169,902.664,953.883,292.236,953.883
902.59,1090.49,953.41,1563.89,82.4909,53.964,902.59,954.036,292.114,954.036
902.856,1090.39,953.144,1563.45,82.3933,53.9002,902.856,954.1,292.55,954.1
911.957,1082.23,944.043,1548.52,74.2262,48.5574,911.957,959.443,307.478,959.443
912.907,1083.34,943.093,1546.96,75.3384,49.285,912.907,958.715,309.037,958.715
912.796,1084.2,943.204,1547.15,76.1956,49.8458,912.796,958.154,308.855,958.154
914.031,1085.51,941.969,1545.12,77.5062,50.7032,914.031,957.297,310.88,957.297
914.064,1086.52,941.936,1545.06,78.5176,51.3648,914.064,956.635,310.936,956.635
914.345,1087.64,941.655,1544.6,79.6365,52.0968,914.345,955.903,311.396,955.903
914.58,1089.6,941.42,1544.22,81.6048,53.3844,914.58,954.616,311.78,954.616
914.001,1090.94,941.999,1545.17,82.9408,54.2583,914.001,953.742,310.831,953.742
916.533,1096.32,939.467,1541.02,88.3176,57.7757,916.533,950.224,314.984,950.224
915.773,1096.96,940.227,1542.26,88.9607,58.1965,915.773,949.804,313.737,949.804
917.103,1097.14,938.897,1540.08,89.1366,58.3116,917.103,949.688,315.92,949.688
917.687,1097.69,938.313,1539.12,89.6904,58.6739,917.687,949.326,316.877,949.326
918.486,1097.95,937.514,1537.81,89.9451,58.8405,918.486,949.16,318.188,949.16
920.53,1097.97,935.47,1534.46,89.9719,58.858,920.53,949.142,321.541,949.142
929.03,1097.38,926.97,1520.52,89.3771,58.4689,929.03,949.531,335.484,949.531
930.931,1097.36,925.069,1517.4,89.3587,58.4569,930.931,949.543,338.602,949.543
933.619,1096.66,922.381,1512.99,88.6639,58.0023,933.619,949.998,343.011,949.998
935.87,1096.43,920.13,1509.3,88.4316,57.8504,935.87,950.15,346.704,950.15
937.973,1096.9,918.027,1505.85,88.9027,58.1585,937.973,949.841,350.154,949.841
939.741,1096.79,916.259,1502.95,88.7879,58.0834,939.741,949.917,353.054,949.917
941.333,1096.97,914.667,1500.33,88.9727,58.2043,941.333,949.796,355.665,949.796
942.182,1097.36,913.818,1498.94,89.3576,58.4561,942.182,949.544,357.057,949.544
964.064,1094.54,891.936,1463.05,86.5375,56.6113,964.064,951.389,392.95,951.389
964.428,1095.36,891.572,1462.45,87.3602,57.1494,964.428,950.851,393.547,950.851
963.723,1096.06,892.277,1463.61,88.0645,57.6102,963.723,950.39,392.39,950.39
963.421,1096.3,892.579,1464.1,88.2974,57.7625,963.421,950.237,391.896,950.237
962.377,1096.82,893.623,1465.82,88.8195,58.1041,962.377,949.896,390.184,949.896
961.805,1097.49,894.195,1466.75,89.4895,58.5424,961.805,949.458,389.246,949.458
960.336,1098.2,895.664,1469.17,90.2006,59.0076,960.336,948.992,386.834,948.992
1014.13,1104.34,841.869,1380.92,96.3356,63.021,1014.13,944.979,475.076,944.979
1014.03,1103.81,841.97,1381.09,95.8084,62.6761,1014.03,945.324,474.909,945.324
1013.69,1103.34,842.311,1381.65,95.3374,62.368,1013.69,945.632,474.351,945.632
1014.27,1103.48,841.726,1380.69,95.477,62.4593,1014.27,945.541,475.31,945.541
1014.73,1102.82,841.268,1379.94,94.8197,62.0293,1014.73,945.971,476.062,945.971
1015.59,1102.43,840.407,1378.53,94.4335,61.7767,1015.59,946.223,477.474,946.223
1016.41,1102.16,839.586,1377.18,94.1604,61.598,1016.41,946.402,478.82,946.402
1020.61,1102.89,835.389,1370.3,94.8885,62.0744,1020.61,945.926,485.705,945.926
1020.25,1103.18,835.754,1370.89,95.1843,62.2679,1020.25,945.732,485.106,945.732
1019.98,1103.24,836.019,1371.33,95.2431,62.3063,1019.98,945.694,484.672,945.694
1019.49,1103.32,836.508,1372.13,95.3185,62.3557,1019.49,945.644,483.87,945.644
1019.26,1103.39,836.738,1372.51,95.3907,62.4028,1019.26,945.597,483.492,945.597
1018.76,1103.45,837.237,1373.33,95.4471,62.4397,1018.76,945.56,482.674,945.56
1018.06,1103.29,837.938,1374.48,95.289,62.3363,1018.06,945.664,481.524,945.664
1016.24,1102.81,839.758,1377.46,94.8137,62.0254,1016.24,945.975,478.538,945.975
1015.73,1102.91,840.266,1378.29,94.9098,62.0883,1015.73,945.912,477.705,945.912
1015.14,1102.88,840.859,1379.27,94.8792,62.0683,1015.14,945.932,476.732,945.932
1013.65,1103.05,842.345,1381.71,95.0477,62.1785,1013.65,945.822,474.294,945.822
1014.01,1102.93,841.991,1381.13,94.9293,62.101,1014.01,945.899,474.875,945.899
1013.81,1103.2,842.186,1381.44,95.1974,62.2764,1013.81,945.724,474.555,945.724
1014.26,1103.45,841.737,1380.71,95.4497,62.4415,1014.26,945.559,475.293,945.559
1014.94,1103.58,841.059,1379.6,95.5774,62.525,1014.94,945.475,476.404,945.475
1016.09,1102.25,839.914,1377.72,94.2507,61.6571,1016.09,946.343,478.283,946.343
1015.97,1102.55,840.029,1377.91,94.55,61.8529,1015.97,946.147,478.094,946.147
1015.92,1102.48,840.085,1378,94.4773,61.8053,1015.92,946.195,478.002,946.195
1015.92,1102.58,840.08,1377.99,94.5779,61.8712,1015.92,946.129,478.01,946.129
1015.84,1102.72,840.16,1378.12,94.7188,61.9633,1015.84,946.037,477.879,946.037
1015.81,1103.13,840.189,1378.17,95.1326,62.234,1015.81,945.766,477.831,945.766
1015.26,1102.93,840.739,1379.07,94.9286,62.1006,1015.26,945.899,476.929,945.899
1009.15,1097.28,846.846,1389.09,89.2822,58.4068,1009.15,949.593,466.911,949.593
1008.86,1097.48,847.14,1389.57,89.4752,58.5331,1008.86,949.467,466.43,949.467
1008.29,1097.67,847.71,1390.51,89.6725,58.6621,1008.29,949.338,465.494,949.338
1008.4,1097.59,847.597,1390.32,89.5853,58.6051,1008.4,949.395,465.679,949.395
1008.18,1097.7,847.817,1390.68,89.696,58.6775,1008.18,949.322,465.319,949.322
1008.66,1097.02,847.341,1389.9,89.0234,58.2375,1008.66,949.762,466.1,949.762
1008.33,1097.44,847.669,1390.44,89.4408,58.5106,1008.33,949.489,465.561,949.489
1009.51,1096.29,846.493,1388.51,88.2937,57.7602,1009.51,950.24,467.491,950.24
1009.86,1096.3,846.138,1387.93,88.3038,57.7667,1009.86,950.233,468.074,950.233
1010.24,1096.07,845.759,1387.31,88.0749,57.617,1010.24,950.383,468.694,950.383
1010.75,1096.11,845.25,1386.47,88.1074,57.6383,1010.75,950.362,469.529,950.362
1011.17,1095.85,844.826,1385.77,87.8537,57.4723,1011.17,950.528,470.226,950.528
1011.7,1095.8,844.3,1384.91,87.7968,57.4351,1011.7,950.565,471.089,950.565
1011.7,1095.79,844.295,1384.9,87.792,57.432,1011.7,950.568,471.096,950.568
1012.02,1095.61,843.982,1384.39,87.6069,57.3109,1012.02,950.689,471.609,950.689
1012.27,1095.64,843.734,1383.98,87.6369,57.3305,1012.27,950.67,472.017,950.67
1012.36,1095.8,843.636,1383.82,87.8041,57.4399,1012.36,950.56,472.177,950.56
1012.4,1095.77,843.605,1383.77,87.7701,57.4176,1012.4,950.582,472.228,950.582
1012.71,1096.14,843.285,1383.25,88.1401,57.6596,1012.71,950.34,472.753,950.34
1012.86,1096.22,843.143,1383.01,88.2167,57.7098,1012.86,950.29,472.986,950.29
1012.98,1096.35,843.021,1382.81,88.3482,57.7958,1012.98,950.204,473.187,950.204
1012.54,1089.29,843.456,1383.53,81.2903,53.1787,1012.54,954.821,472.473,954.821
